ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaulter
5884,20000,2,2,1,23,2,0,0,0,2,0,16219,17626,18398,19052,15429,9199,1674,1446,1100,0,379,1085,1
5885,20000,2,1,2,25,2,2,0,0,0,0,18446,17859,18718,17009,18721,20209,0,1718,900,2000,1800,0,1
5893,20000,1,3,2,26,2,0,0,0,0,0,17880,19224,19327,18696,19233,19909,1641,2400,632,800,1000,1500,1
5895,230000,2,1,2,34,-1,2,-1,-1,2,-1,907,591,119,699,383,32774,0,1000,1000,0,33500,3000,1
5901,80000,1,2,1,53,0,0,0,-2,-2,-2,5800,6666,0,0,0,0,1000,0,0,0,0,0,1
5906,150000,2,2,2,28,0,0,0,0,0,0,85118,88844,92345,82866,76412,80259,5000,5000,5000,5000,5000,5000,1
5913,230000,1,2,2,32,0,0,0,0,0,0,171111,164406,76691,76952,77577,78017,7468,3000,2723,2810,2793,2860,1
5918,200000,2,3,1,46,-1,-1,-1,-1,-2,-2,1207,5590,2500,0,0,0,5590,2500,0,0,0,0,1
5921,200000,2,1,2,30,-1,-1,-1,-1,-1,-1,105,271,588,111,305,432,271,588,111,305,432,0,1
5925,340000,2,2,2,31,4,3,2,-1,-1,-1,581775,572677,384060,304508,247178,228349,0,0,1000,4320,287982,8007,1
5928,320000,2,1,2,29,0,0,-2,-1,-1,0,12130,0,0,364,16177,16706,0,0,364,16177,800,650,1
5931,50000,1,3,2,24,4,3,2,2,2,0,27226,26508,26976,27206,26631,27185,0,1200,968,0,998,1479,1
5947,70000,2,2,2,24,0,-1,0,0,0,-1,7033,1602,28199,28980,29795,27091,1954,28000,1250,1496,29251,1000,1
5950,80000,2,2,1,36,0,0,0,0,0,0,69760,60445,50857,39813,40248,40935,2500,2061,1413,1460,1751,1958,1
5954,120000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
5971,20000,2,1,2,25,-1,0,0,0,0,0,15790,16906,17936,5995,7885,9657,1372,1500,1000,2000,2000,0,1
5972,80000,1,2,1,28,0,0,0,0,0,0,32114,28984,16391,3729,4663,5429,1324,4122,139,1000,1000,1000,1
5973,80000,1,1,2,26,0,0,0,0,0,0,79650,80821,65609,49640,49685,46684,3515,2627,1697,2000,1700,3000,1
5980,70000,2,1,2,24,1,2,2,2,2,2,15932,16879,16315,17099,16683,18753,1500,0,1355,0,2353,0,1
5983,10000,1,2,2,36,0,0,2,0,0,-1,7393,9400,7226,5733,5755,1600,2329,0,1007,2200,1600,3883,1
5987,210000,2,2,1,33,-1,-1,-1,-2,-2,-2,1971,748,0,0,0,0,822,0,0,0,0,0,1
5988,360000,2,3,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6003,90000,2,2,2,30,0,0,0,0,2,2,75382,73980,75036,77094,75708,76610,3350,3300,5500,1600,3950,0,1
6007,120000,2,1,2,30,-1,-1,-1,-1,-1,-1,416,416,416,0,832,416,416,416,0,832,416,416,1
6013,360000,2,3,1,47,-2,-2,-2,-2,-2,-2,1458,-4,3994,0,0,7429,0,3998,0,0,7429,490,1
6015,50000,2,2,1,25,0,0,2,0,0,2,35676,34407,30785,31573,35191,34476,3400,0,1300,4300,0,1500,1
6016,60000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6018,20000,1,2,1,49,0,0,0,0,0,-2,16348,10535,10720,10120,0,0,2010,1508,1000,0,0,0,1
6020,200000,1,1,1,43,2,0,0,0,-2,-2,43272,21546,4397,0,0,0,2000,2000,0,0,0,0,1
6026,440000,1,1,1,31,1,2,2,2,0,0,274263,267233,360999,149363,142757,119034,0,100006,0,6000,4000,8000,1
6030,180000,2,3,1,42,-1,-1,-1,0,-1,-1,2069,2675,448,448,29926,5287,2675,448,0,29926,5287,10843,1
6035,200000,2,2,1,36,-1,-1,-1,0,-1,-1,473,4511,5122,1936,1771,0,4528,5122,0,1771,0,604,1
6036,280000,1,1,1,45,-1,-1,-1,-1,-1,-1,2270,1703,-15,30943,15631,17508,1703,0,30958,15631,17508,10049,1
6041,20000,2,2,2,23,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1
6045,500000,1,1,1,55,2,2,2,2,2,2,4957,4957,4957,4957,4957,4957,0,0,0,0,0,0,1
6046,200000,2,2,1,27,1,3,2,2,2,2,183994,182427,182657,174547,181454,177141,5200,7000,0,13300,0,6200,1
6048,20000,2,2,1,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6052,30000,1,2,1,58,-1,-1,-1,-1,-1,-1,2450,4765,3767,4151,3940,3697,4777,3770,4151,3940,3697,843,1
6054,230000,2,1,1,51,-1,-1,-1,-1,-1,-1,986,2295,2754,74,3381,2308,2295,2764,74,3381,2308,2381,1
6055,210000,2,1,1,36,1,-1,-1,-2,-1,-1,0,799,0,0,4150,0,799,0,0,4150,0,0,1
6056,50000,2,1,2,49,2,2,4,4,4,4,150,150,150,150,150,150,0,0,0,0,0,0,1
6073,50000,2,2,1,30,-1,-1,2,-1,2,2,416,832,416,3285,2685,2270,832,0,3285,0,190,0,1
6074,250000,1,1,1,48,0,-1,-1,-1,0,-1,205323,5317,4898,19351,4858,6973,10021,5033,19619,4874,7050,12073,1
6077,120000,1,2,2,68,2,2,0,0,0,0,125406,123819,122209,122047,122019,130079,4400,4436,4370,4440,12600,4500,1
6079,150000,2,1,2,25,3,3,2,2,2,2,147260,148157,146844,145037,145349,145506,8100,5202,5300,5300,5300,5500,1
6084,80000,2,2,2,64,2,2,0,0,0,0,74037,71892,70762,71296,72832,74138,390,4000,2671,4000,2670,2923,1
6085,10000,1,1,2,23,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
6086,140000,2,1,1,37,0,0,2,2,2,2,124375,133384,135691,137675,135371,138455,11000,6000,5700,0,5500,5000,1
6088,200000,1,2,2,36,0,0,0,0,0,0,99483,97546,98897,94943,96967,99016,4841,4300,3300,3361,3500,3206,1
6089,90000,2,2,2,24,0,0,2,2,2,2,26928,29773,30091,30922,34112,34280,3600,1100,1630,4000,1200,0,1
6095,80000,2,1,2,26,-1,-1,-1,0,-1,-1,666,666,1332,666,666,416,666,1332,0,666,416,416,1
6097,60000,2,3,1,40,1,-1,0,0,-1,0,749,44893,34812,15768,25915,25058,60295,3000,3020,25915,1500,2000,1
6098,50000,1,2,1,38,0,0,0,0,0,0,49695,49848,49557,49233,49068,48542,2200,2100,2000,2000,1700,1900,1
6099,200000,2,3,1,35,0,0,0,0,0,0,188096,171535,167877,128550,131511,127781,8000,6700,5000,5100,4700,4800,1
6105,180000,1,2,1,47,-1,-1,-1,-1,-1,-1,1473,1473,390,390,390,780,1473,390,390,390,780,0,1
6108,140000,2,2,1,36,-1,-1,-1,-1,-1,-1,326,501,1251,0,2106,652,501,1251,0,2106,652,0,1
6109,120000,1,1,1,35,1,2,2,2,2,2,114127,117131,114496,120538,115975,116937,7000,1500,9975,0,8000,0,1
6112,120000,2,2,1,36,2,2,0,0,2,2,117922,114621,115581,118481,116444,117283,0,4400,9000,0,9000,4400,1
6120,50000,2,2,2,24,2,0,0,2,2,2,20632,21994,23914,23231,24851,24301,1700,2600,0,2000,0,2200,1
6121,70000,2,2,1,27,2,0,0,0,0,0,76062,73367,70935,52943,50971,50681,3000,3500,5450,5900,3100,2650,1
6122,250000,2,2,1,29,2,2,2,0,0,2,128413,124320,108995,84196,95286,93613,5300,0,3100,12500,0,2100,1
6123,150000,2,1,1,39,1,2,2,2,2,2,80762,77506,75239,71245,69214,24036,0,3700,0,2000,0,2000,1
6127,490000,1,1,1,29,-1,-1,-1,-1,0,-1,115,109,1375,230,115,113,109,1381,230,0,113,0,1
6128,180000,2,2,1,60,2,2,2,0,0,0,178854,177159,177477,176197,170173,139649,2600,5022,5000,6000,7000,6000,1
6130,20000,1,1,2,33,2,0,0,-2,-2,-2,16339,20650,0,0,0,0,5000,0,0,0,0,0,1
6133,360000,1,2,1,57,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6135,280000,2,1,2,30,-1,-1,-1,-1,-1,-1,29989,168,1206,300,460,861,168,1206,300,460,861,7595,1
6138,20000,2,2,2,22,-1,-1,2,0,0,-1,631,1170,780,390,0,780,1800,0,0,0,2000,0,1
6139,50000,2,3,1,36,0,0,0,0,0,2,45260,46605,47317,48259,50245,50265,2075,1787,1729,2765,1000,2000,1
6151,300000,2,3,2,39,1,-2,-1,-1,-1,-1,-3928,-5973,4735,6186,116,14429,1720,344467,6822,49,15000,12000,1
6154,460000,1,1,1,41,-1,-1,-1,-1,-1,-1,5383,40004,0,650,0,2232,40134,0,650,0,2232,3208,1
6155,30000,2,1,2,34,1,2,2,2,2,2,24022,24744,24053,25624,25977,25413,1396,0,1967,903,0,1100,1
6156,30000,2,1,2,24,-1,-1,-1,-1,2,2,165,165,165,323,158,-1027,165,165,323,0,0,5527,1
6157,20000,1,2,1,42,0,0,0,0,0,0,21431,19745,19943,19235,19245,13670,1386,1189,570,589,600,200,1
6161,370000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6164,360000,1,2,2,31,0,0,0,0,0,0,281600,281178,265549,244053,239088,193401,14128,11208,6554,7248,7122,6144,1
6167,30000,2,2,1,27,0,0,2,2,0,0,10011,12830,13225,12718,12829,13083,3000,901,0,465,467,485,1
6170,360000,1,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6175,110000,2,1,1,32,2,2,0,0,2,2,114430,108202,108657,108668,103867,111842,0,6000,8200,0,9956,4000,1
6177,30000,1,3,2,28,2,2,2,0,0,0,22323,25961,25141,22272,22844,19436,4000,9,1000,1013,1300,10000,1
6178,50000,1,2,2,35,0,0,0,0,0,-1,57570,54383,49966,7825,3753,34287,2460,1140,226,555,35190,1203,1
6181,150000,2,1,1,29,-1,-1,-1,-1,-1,0,598,3188,33850,4625,1035,520,3188,33850,4625,1035,0,0,1
6182,100000,2,2,1,35,3,3,2,2,0,0,61089,59556,60486,58296,33247,34118,0,2525,0,1206,1423,3400,1
6183,70000,2,1,2,24,2,2,2,0,0,0,26410,31128,24486,21879,13127,14149,5190,42,3000,3000,1400,2000,1
6184,430000,2,2,2,27,-2,-2,-2,-2,-2,-2,263,263,4119,4390,20952,15562,1764,4120,535,20990,2506,500,1
6187,200000,1,1,2,33,-2,-2,-2,-2,-2,-2,-18,-18,-18,-18,-18,-18,0,0,0,0,0,0,1
6192,30000,1,1,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6202,260000,1,1,1,38,-1,-1,-1,-1,-1,-1,10448,1199,6675,1175,888,4186,1211,6818,1180,892,4207,6175,1
6205,50000,1,1,1,56,-1,0,0,0,0,0,5433,12906,7044,6787,6534,6277,1117,1098,231,234,238,175,1
6222,140000,2,2,2,23,2,0,0,0,0,0,25621,26805,27763,28342,29123,29930,1600,1500,1000,1200,1250,1200,1
6229,240000,1,1,1,60,2,0,0,0,0,0,184427,188583,191992,185383,179565,92788,7001,6180,6000,5951,5285,192557,1
6230,260000,2,1,2,29,-1,-1,-2,-1,-1,-1,470,0,0,550,880,1287,0,0,550,880,1287,925,1
6238,210000,1,2,1,30,0,0,0,0,0,0,32903,33275,34174,34141,34456,34737,1600,1846,1209,1248,1247,1212,1
6239,10000,1,2,2,27,0,0,0,0,0,0,8257,7995,4878,5444,2639,2697,2000,1100,600,300,300,1000,1
6241,240000,2,1,1,37,2,0,0,0,-2,-2,118402,119764,72050,0,0,0,5598,4000,0,0,0,0,1
6252,120000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,999,0,0,0,0,999,0,0,0,0,0,1
6256,130000,2,2,2,39,2,2,2,2,0,0,50033,52440,52993,51546,52663,53737,3500,2000,0,2100,2100,2200,1
6269,120000,1,2,2,29,1,2,0,0,2,2,87376,85135,86024,91380,93263,95079,0,3200,6800,3500,3500,0,1
6272,10000,2,1,2,23,2,2,7,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1
6278,110000,2,1,2,32,1,2,0,0,0,2,58679,56871,56279,24271,52040,25453,1210,2056,1200,2300,0,1000,1
6282,30000,1,1,2,26,4,3,2,0,0,-2,25899,25177,22768,18600,0,0,0,600,800,0,0,0,1
6292,190000,1,2,1,51,0,0,0,0,0,0,86713,75143,43487,34904,108419,75455,3359,13487,1414,40710,43406,2773,1
6293,470000,2,1,2,40,0,0,0,0,0,0,17243,14722,15270,15615,16261,16969,1243,1300,600,900,1000,1324,1
6305,180000,1,2,2,36,-1,-1,-1,-1,0,-1,100,100,109,1863,1763,591,100,109,3626,0,907,1208,1
6306,30000,2,1,2,43,1,2,2,2,0,0,17775,18688,21488,20847,21162,21809,1500,3433,0,800,1000,1000,1
6313,260000,1,2,2,29,1,2,0,0,0,0,263943,258331,261518,194791,198894,197564,0,7700,6000,6130,7500,6500,1
6316,10000,1,1,2,24,0,0,2,0,0,0,4216,6476,6224,6347,12856,8078,2500,0,227,239,3412,0,1
6319,20000,1,2,2,27,2,0,0,0,0,2,13747,15020,16059,16081,17423,17695,1500,1600,580,1600,700,0,1
6321,30000,1,2,2,51,5,4,3,2,3,2,26551,25855,25146,26549,25849,25285,0,0,2113,0,0,2191,1
6328,20000,2,2,2,22,2,2,2,2,0,0,5743,7487,8114,7835,8605,10948,2000,900,0,900,2500,0,1
6332,50000,1,2,2,24,2,0,0,0,0,0,43247,45036,44384,19524,35268,16099,3000,1300,642,612,1192,600,1
6333,170000,1,1,1,60,0,0,0,0,0,0,170359,178514,98196,100108,95629,89472,11700,3600,3500,3500,3300,3500,1
6335,70000,2,2,1,33,2,2,2,2,3,2,63963,65350,66279,70580,69180,70392,3000,2600,6000,0,2500,1165,1
6344,150000,1,3,1,53,2,2,2,2,2,0,17790,18209,18608,20294,19828,20396,1000,1000,2000,0,900,2000,1
6345,190000,2,2,2,27,2,2,2,0,0,0,4686,5459,6214,7104,8973,10809,1000,1000,1000,2000,2000,2000,1
6346,450000,2,2,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6349,80000,1,1,2,34,2,2,2,2,2,2,62423,63827,64682,65614,67007,68349,3000,2500,2600,2600,2600,2000,1
6352,260000,2,1,2,30,2,0,0,0,0,0,94114,96689,101023,93738,96218,102547,5000,6000,5000,4000,8000,5000,1
6358,50000,2,1,1,40,-1,2,-1,-1,2,2,465,465,760,1360,518,3518,0,760,600,0,3000,0,1
6362,100000,2,2,1,28,2,0,0,0,0,2,73073,74739,70844,63924,57326,59654,3500,3003,1910,2400,3300,0,1
6364,120000,2,1,2,27,0,0,0,2,0,0,11379,9559,10861,10055,11040,10466,1200,1500,0,1100,550,600,1
6366,20000,1,3,1,27,0,0,2,0,0,0,20184,20702,20057,19583,19991,20446,2950,2,687,709,965,559,1
6367,160000,2,2,2,27,1,-1,-1,-2,-2,-1,0,1519,0,0,0,2755,1519,0,0,0,2755,966,1
6372,20000,2,2,2,22,-1,-1,-1,-1,-2,-2,2480,179,1669,0,0,0,179,1669,0,0,0,0,1
6374,100000,1,1,1,52,4,5,4,3,2,0,101762,102832,100328,97883,96238,96160,3504,0,0,0,3469,3422,1
6379,120000,1,1,2,34,1,2,2,-1,-1,-1,650,625,300,475,300,325,300,0,500,300,500,300,1
6380,70000,2,2,1,27,2,2,2,0,0,2,25773,28943,28184,28449,30379,30931,3600,0,1030,2400,1200,0,1
6387,50000,1,2,2,29,2,2,0,0,2,2,30117,30712,32332,34156,33360,25988,1370,2210,2190,1000,0,680,1
6393,240000,1,1,2,30,-1,-1,-1,-1,-1,0,5354,4790,900,6849,26249,6633,4790,900,6849,26249,2200,3000,1
6396,50000,1,1,2,26,-1,-1,-1,-1,2,2,526,526,526,1913,1226,1752,526,526,1913,0,1052,0,1
6400,30000,1,3,1,33,2,0,0,0,0,0,29742,30266,45414,21331,21987,22452,1406,1366,1000,1000,980,1000,1
6403,50000,2,2,2,33,0,0,0,0,0,0,14720,15743,16756,17089,17446,17825,1265,1278,611,632,668,591,1
6404,100000,2,3,2,27,0,0,0,0,0,2,53423,39096,40037,40584,43629,41432,1958,1953,1500,3700,0,1700,1
6407,240000,2,1,2,38,-1,-1,-1,-1,-1,-1,6916,2098,9927,3633,3603,926,2106,9951,3633,3603,926,7199,1
6413,160000,1,2,2,45,0,0,0,0,0,0,131895,132154,129237,90981,92580,77184,5336,4900,2807,2898,2713,2885,1
6414,70000,1,1,2,33,0,0,0,0,0,0,66874,132127,52335,27374,27133,10721,2423,4136,1024,1215,435,186,1
6417,110000,2,2,1,39,2,2,0,0,2,2,110109,106656,104407,108689,106342,111575,0,5200,7700,0,7800,0,1
6421,200000,1,2,2,33,0,0,0,0,0,2,80012,81703,83290,85085,89707,63787,2972,2952,3107,6056,0,3000,1
6427,100000,2,1,2,24,3,2,2,2,0,0,100016,97562,104365,101783,101603,103457,0,8440,0,3873,7733,0,1
6429,130000,2,2,2,25,2,2,0,0,0,0,138910,119948,135259,95956,97770,92206,0,18259,3456,3770,3706,3708,1
6430,10000,1,2,2,21,0,0,0,0,0,0,9042,10038,9784,9984,9780,0,1305,1000,200,196,0,0,1
6446,200000,2,1,1,45,-1,-1,-1,-1,-2,-1,15127,1890,3699,367,-1530,4812,1896,3712,379,1217,9652,16,1
6450,50000,2,3,2,22,0,0,0,0,0,0,46687,47831,48764,47109,39415,39920,1896,1829,1924,1308,1480,1171,1
6476,360000,1,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6479,50000,1,3,2,29,0,0,2,0,0,-1,7334,7344,5420,4104,1596,1594,2500,0,1596,0,1594,0,1
6484,170000,2,2,1,46,-1,-1,-1,-2,-1,-1,2741,1848,0,0,1542,3498,1848,0,0,1542,3498,8095,1
6487,20000,2,3,1,45,2,0,0,0,0,0,14064,12451,11176,6934,11203,7737,3000,1006,144,10000,308,2000,1
6488,80000,2,2,1,26,0,0,0,0,0,-2,33319,32066,31875,18686,0,0,1700,1720,1002,0,0,0,1
6490,250000,2,2,2,31,1,2,0,0,0,0,59878,58348,59530,60668,59786,130890,0,2150,2116,65,72460,5000,1
6493,30000,2,2,1,40,2,2,3,3,2,2,27975,29906,30604,29834,29936,29862,2700,1500,0,1100,1000,0,1
6501,10000,1,3,1,47,0,0,2,0,0,2,6817,9119,8826,8849,9567,9265,2588,0,318,862,0,502,1
6506,170000,2,2,1,42,-1,-1,-1,-1,-1,-1,1085,326,326,326,326,326,326,326,326,326,326,326,1
6510,50000,1,2,2,25,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
6513,360000,1,3,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6515,290000,2,2,1,48,1,2,0,0,0,0,292907,285272,288543,209443,132211,133946,0,14000,9000,5000,5000,5000,1
6516,50000,1,2,1,41,0,0,0,0,0,0,48027,48725,29600,20150,19232,17143,3000,1600,2004,2000,1000,4000,1
6519,20000,1,3,2,22,0,0,0,0,0,0,18535,18541,18270,16992,19025,35744,5109,1600,2400,3800,739,2000,1
6521,230000,2,1,2,37,0,0,2,0,0,-2,9092,12509,12784,12584,0,0,3500,700,0,0,0,0,1
6522,60000,2,3,2,24,0,0,0,0,0,0,60491,61319,56550,43279,28289,28013,2560,1593,1348,1012,1016,1007,1
6529,90000,2,5,2,23,0,0,0,0,0,0,40145,41194,42197,42726,43802,42761,2000,2000,1502,1737,1500,5050,1
6531,230000,1,3,1,61,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
6540,80000,2,1,2,28,0,0,2,2,2,2,75709,80033,78145,80584,81693,78470,6800,0,6000,3000,0,5100,1
6541,60000,1,1,2,31,2,2,2,2,2,2,61432,57751,59200,57558,52992,61325,0,4770,2250,0,50000,0,1
6551,50000,1,2,2,24,1,3,2,0,-1,-1,52935,50946,22740,2314,1823,18839,0,0,0,1823,18839,641,1
6552,260000,2,2,2,27,0,0,0,0,0,-1,19713,22378,24836,32816,42816,8938,3000,3000,10000,10000,8938,2000,1
6553,230000,2,3,2,30,0,0,0,0,0,0,1873,2778,4734,6642,8520,9869,1500,2000,2000,2000,1500,2000,1
6557,20000,1,2,2,22,3,2,2,3,2,2,16014,15474,19739,19194,38414,19200,0,4900,0,800,800,500,1
6558,260000,1,3,1,50,2,0,-1,0,-1,-1,655,1182,1076,696,1012,530,1076,1076,0,1012,530,696,1
6560,230000,2,2,1,32,0,0,0,0,0,0,57259,46226,36089,34158,22872,22592,2500,3000,3000,1500,1500,2000,1
6567,160000,2,2,1,32,0,0,0,0,0,2,30414,24158,10091,5905,6210,4302,1200,1036,309,500,0,1000,1
6570,50000,1,2,2,48,3,2,0,0,0,0,12961,12029,11738,11011,9888,10076,507,1158,373,365,359,1111,1
6576,20000,2,2,2,23,0,0,0,0,2,2,11564,13063,14337,15596,15204,17149,2000,1500,1500,0,2200,0,1
6580,50000,2,2,2,25,2,2,2,0,0,0,50863,50887,19345,19152,18953,19388,1600,0,1000,1000,900,900,1
6582,240000,1,3,1,40,2,3,3,2,2,2,213732,217347,217329,211132,219202,223434,8500,5000,0,16000,8000,0,1
6583,200000,1,2,2,29,2,2,2,2,2,2,172325,174082,177684,180259,183704,186507,6000,8000,7000,6500,6000,5600,1
6584,200000,2,2,2,27,-1,-1,2,0,0,-1,184,2250,823,823,-658,1266,2250,0,0,0,1924,0,1
6616,60000,1,3,2,34,-1,-1,-1,-1,-1,-1,326,326,326,326,476,326,326,326,326,476,326,326,1
6622,50000,2,2,1,41,2,2,2,0,0,0,36329,36711,28415,18459,16077,12428,3406,0,640,660,296,60,1
6624,20000,2,2,2,24,1,2,0,0,2,0,6025,5786,10471,11542,11216,14834,0,5000,1550,0,4000,4026,1
6630,30000,2,3,1,44,2,2,2,2,2,2,19608,20696,20071,21432,21704,21205,1700,0,2000,760,0,2000,1
6636,20000,1,2,2,24,2,2,0,0,2,0,15166,14638,15582,17809,17385,18437,0,1500,2500,0,1500,1500,1
6637,80000,2,3,1,41,2,2,2,2,2,2,57754,56258,60313,61129,62348,61193,0,5000,2400,2341,0,2439,1
6640,50000,1,3,1,53,1,-1,-1,0,0,-1,0,484,929,474,0,1288,484,1000,0,0,1288,334,1
6641,130000,1,1,2,30,0,0,0,0,0,0,130705,132472,129576,129829,125382,124942,6500,4700,5000,4600,5200,4500,1
6646,30000,2,2,1,46,1,2,2,2,2,2,27882,28937,30128,30548,31326,30688,1800,1980,1200,1400,0,800,1
6654,80000,2,2,2,40,0,0,0,0,0,0,46982,38738,31923,25885,20195,19494,1728,1411,1009,605,2012,209,1
6655,190000,2,1,2,26,2,0,0,0,0,0,204297,106428,109736,111487,114878,118541,6355,6500,5000,5117,5644,4767,1
6659,90000,1,2,1,39,0,0,0,0,2,2,27764,27690,27593,25833,25318,22684,1500,1500,1500,1500,0,1755,1
6663,380000,1,1,1,39,-1,-1,-2,-1,-1,-2,6347,0,0,46350,0,0,0,0,46350,0,0,24000,1
6667,50000,2,1,1,57,1,2,0,0,0,2,45608,44619,44856,32461,49916,29117,0,1600,871,30347,0,0,1
6679,20000,2,2,1,42,0,0,0,0,0,0,16560,17278,18289,18653,19195,19580,1293,1304,668,843,853,790,1
6683,20000,1,2,1,36,1,2,0,0,0,0,12564,12077,12779,13033,13308,13985,0,1212,466,485,900,1000,1
6684,10000,1,1,1,38,-1,-1,2,0,0,2,4711,9617,9307,9665,10470,10169,5000,0,500,1100,0,1000,1
6687,220000,1,1,2,29,2,2,2,2,2,2,124820,126740,121910,89608,53535,36312,6300,0,6000,2500,0,1500,1
6688,260000,1,2,1,42,3,3,2,2,0,0,215521,210695,213758,208821,213083,217340,0,8000,0,7800,7800,8300,1
6701,100000,2,2,2,25,2,0,0,0,0,0,88420,89705,91943,71201,69804,71088,3600,4000,2500,2700,2600,2600,1
6703,200000,2,2,2,30,6,5,4,3,2,0,71310,69676,67976,68468,67439,56163,0,0,2000,0,1925,1130,1
6718,140000,1,1,2,27,0,0,0,2,0,0,19484,20114,16606,9609,5429,9763,2000,10063,0,2000,5000,5000,1
6720,300000,2,2,2,26,0,-1,-1,-1,0,0,11342,9670,2615,10170,7200,7200,9670,2615,10170,0,0,908,1
6724,200000,1,1,1,46,1,2,2,2,2,2,73537,71796,80453,58257,97180,95531,0,10000,0,40000,0,15000,1
6726,200000,1,1,1,36,0,0,2,2,2,0,2346,4802,4579,5840,5603,6352,2500,0,1500,0,1000,1000,1
6727,160000,1,2,2,34,2,2,2,2,2,2,73820,72341,76917,75370,81943,80203,0,5500,0,7500,0,2000,1
6730,390000,2,2,1,43,2,2,2,0,0,0,78658,60152,40238,41366,37788,19025,4514,0,1528,0,1000,3574,1
6739,360000,1,1,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,-5,-5,0,0,0,0,0,0,1
6745,10000,1,2,2,23,0,0,2,0,0,2,7886,9085,7784,8547,8907,6844,1500,1000,1000,600,200,500,1
6749,50000,1,3,1,48,0,0,0,0,0,0,11839,13240,14015,14293,14763,14968,1600,1300,511,700,600,800,1
6751,30000,2,3,1,46,2,2,2,2,3,2,22352,23392,23908,24815,24133,25087,1700,1200,1600,0,1500,0,1
6752,30000,1,1,1,32,0,0,0,0,0,0,22541,19623,20606,20693,21134,22435,1338,1321,727,761,2500,1800,1
6753,30000,2,3,1,50,2,2,2,2,2,2,30615,28691,30474,27468,25813,25251,0,3017,12,3000,0,4000,1
6754,20000,2,2,1,44,8,7,6,5,4,3,16942,16721,16193,16445,15624,15096,0,0,780,0,0,0,1
6756,300000,1,1,1,45,-1,-1,-1,-1,-1,-1,999,-7334,8333,6666,8333,8333,0,24000,6666,10000,8333,15449,1
6759,200000,2,2,1,51,0,0,0,0,0,2,128208,131152,133976,136646,145147,142651,5000,5000,4888,10700,0,10100,1
6768,340000,1,2,1,31,0,0,0,0,0,0,63098,64417,65752,69639,80057,83713,2338,2406,5000,11610,5000,2971,1
6774,470000,2,2,2,32,0,0,0,0,0,0,491428,488642,485382,360959,338592,123737,300000,15937,11891,120000,6380,250000,1
6784,70000,2,1,2,26,1,2,2,2,2,2,28106,30447,29659,31767,31124,35511,3100,0,2600,0,5100,1400,1
6800,80000,1,2,2,24,0,0,0,0,0,2,26170,25215,26189,26801,28593,26020,1414,1388,1000,2180,0,929,1
6801,20000,1,3,1,50,2,2,2,0,0,0,15089,17037,17457,17868,18428,19120,2200,1000,1000,1000,1000,900,1
6807,100000,1,2,2,25,2,0,0,-2,-2,-1,97614,50976,-212,-212,-212,138,3000,0,0,0,500,500,1
6821,220000,2,2,1,32,-2,-2,-2,-2,-2,-1,183718,172250,175771,180794,184650,167856,6243,6376,7942,8270,170000,6002,1
6824,90000,2,2,1,51,0,0,0,0,0,0,112577,105189,97048,88247,88564,90145,4000,3330,3087,3162,4496,4003,1
6828,60000,2,1,2,24,2,2,2,2,2,3,37356,41624,40655,43974,46625,45590,5200,0,4000,3500,0,0,1
6829,20000,1,2,2,26,1,5,4,3,2,0,13242,12762,12276,11790,11460,14090,0,0,0,0,3000,5000,1
6830,180000,1,2,1,53,0,0,0,0,0,0,173481,176308,179878,182005,175016,178293,7900,8000,7000,6565,6800,6100,1
